Дата,Группа аллергенов,Пыльца и споры,"Концентрация, ед/1 м3",Комментарий
25.06.12,Сорняки,Щавель,46,"Низкая концентрация пыльцы. Старт пыления 7.06.2012, предполагаемая продолжительность пыления 36 дней."
25.06.12,Сорняки,Крапива,27,"Низкая концентрация пыльцы.Старт пыления 14.06.2012, предполагаемая продолжительность пыления 89 дней."
25.06.12,Сорняки,Полынь,6,"Низкая концентрация пыльцы.Старт пыления 28.06.2012, предполагаемая продолжительность пыления 74 дня."
24.06.12,Лиственные деревья,Липа,8,"Низкая концентрация пыльцы. Начало периода пыления, ожидается подъем концентрации."
24.06.12,Хвойные деревья,Сосна,4,Закончился период пыления сосны на территории области. Вторичный занос пыльцевых зерен в воздушный бассейн города.
24.06.12,Злаки,Злаки,12,Низкая концентрация пыльцы.
24.06.12,Сорняки,Подорожник,2,Единичные пыльцевые зерна.
24.06.12,Сорняки,Крапива,96,Высокая концентрация пыльцы. Концентрация крапивы будет оставаться стабильной.
23.06.12,Лиственные деревья,Береза,2,Единичные пыльцевые зерна в воздухе.
23.06.12,Лиственные деревья,Липа,2,Единичные пыльцевые зерна в воздухе.
23.06.12,Злаки,Злаки,4,Низкая концентрация пыльцы в воздухе.
23.06.12,Сорняки,Подорожник,2,Единичные пыльцевые зерна в воздухе.
23.06.12,Сорняки,Крапива,6,Низкая концентрация пыльцы в воздухе.
22.06.12,Лиственные деревья,Липа,2,Низкая концентрация пыльцы. Начало периода пыления липы.
22.06.12,Злаки,Злаки,13,Низкая концентрация пыльцы. Пыление продлится до середины августа.
22.06.12,Сорняки,Подорожник,2,Единичные пыльцевые зерна. Начало периода пыления.
21.06.12,Лиственные деревья,Береза,25,Период пыления закончился.
21.06.12,Злаки,Злаки,21,Средняя концентрация пыльцы.
21.06.12,Сорняки,Подорожник,2,Единичные пыльцевые зерна в водухе. Начало периода пыления подорожника.
21.06.12,Сорняки,Крапива,351,Очень высокая концентрация. Пик пыления крапивы. При теплой сухой погоде возможно увеленчения количества пыльцы.
20.06.12,Лиственные деревья,Береза,38,Период пыления закончился.
20.06.12,Лиственные деревья,Липа,19,Низкая концентрация пыльцы в воздухе. Начало пыления липы. Пыление до конца июля.
20.06.12,Хвойные деревья,Сосна,4,Период пыления закончился.
20.06.12,Злаки,Злаки,8,Низкая концентрация пыльцы. Пыление будет продолжаться до середины августа.
20.06.12,Сорняки,Подорожник,2,Единичные пыльцевые зерна в воздухе. Начало периода пыления подорожника.
20.06.12,Сорняки,Крапива,73,Средняя концентрация пыльцы в воздухе. Пыление продлиться все лето.
19.06.12,Лиственные деревья,Береза,2,Сезон пыления закончился.
19.06.12,Злаки,Злаки,8,Низкая концентрация.
19.06.12,Сорняки,Подорожник,8,Умеренная концентрация пыльцы.
19.06.12,Сорняки,Крапива,104,Очень высокая концентрация пыльцы в воздухе.
18.06.12,Лиственные деревья,Береза,4,Период пыления закончился.
18.06.12,Злаки,Злаки,10,Невысокая концентрация пыльцы.
18.06.12,Сорняки,Подорожник,2,Единичные пыльцевые зерна.
18.06.12,Сорняки,Щавель,2,Единичные пыльцевые зерна.
18.06.12,Сорняки,Крапива,129,Очень высокая концентрация пыльцы.
17.06.12,Лиственные деревья,Береза,2,Сезон пыления закончился.
17.06.12,Хвойные деревья,Сосна,4,Сезон пыления закончился.
17.06.12,Злаки,Злаки,12,Невысокая концентрация пыльцы.
17.06.12,Сорняки,Щавель,2,Единничные пыльцевые зерна в воздухе.
17.06.12,Сорняки,Крапива,104,Очень высокая концентрация пыльцы в воздухе.
16.06.12,Лиственные деревья,Береза,23,Сезон пыления закончен.
16.06.12,Злаки,Злаки,10,Умеренное количество пыльцы.
16.06.12,Сорняки,Крапива,65,Высокое содержание пыльцы в воздухе.
15.06.12,Злаки,Злаки,16,Умеренное пыление. Концентрация пыльцы в воздухе повышается.
15.06.12,Сорняки,Подорожник,2,Единичные пыльцевые зеран в воздухе.
15.06.12,Сорняки,Щавель,4,Умеренное пыление. Концентрация пыльцы в воздухе повышается.
15.06.12,Сорняки,Крапива,4,Умеренное пыление. Концентрация пыльцы в воздухе повышается.
14.06.12,Злаки,Злаки,19,Умеренное пыление злаков. Количество пыльцы в воздухе может увеличиться.
14.06.12,Сорняки,Подорожник,2,Единичные пыльцевые зерна.
14.06.12,Сорняки,Щавель,4,Умеренное пыление. Концентрация повышается.
14.06.12,Сорняки,Крапива,6,Умеренное пыление. Концентрация повышается.
13.06.12,Злаки,Злаки,3,Единичные пыльцевые зерна в воздухе.
13.06.12,Сорняки,Подорожник,6,Единичные пыльцевые зерна в воздухе.
12.06.12,Хвойные деревья,Сосна,2,Единичные пыльцевые зерна в воздухе.
12.06.12,Злаки,Злаки,10,Количество пыльцы в воздухе растет.
12.06.12,Сорняки,Щавель,4,Единичные пыльцевые зерна в воздухе.
11.06.12,Лиственные деревья,Тополь,10,Невысокая концентрация пыльцы в воздухе.
11.06.12,Лиственные деревья,Береза,1,Единичные пыльцевые зерна в воздухе.
11.06.12,Хвойные деревья,Сосна,21,Невысокая концентрация пыльцы в воздухе.
11.06.12,Злаки,Злаки,4,Единичные пыльцевые зерна в воздухе.
11.06.12,Сорняки,Щавель,17,Незначительное повышение количества пыльцы в воздухе
10.06.12,Лиственные деревья,Тополь,29,Невысокая концентрация пыльцы в воздухе.
10.06.12,Злаки,Злаки,6,Единичные пыльцевые зерна в воздухе.
10.06.12,Сорняки,Маревые,1,Единичные пыльцевые зерна в воздухе.
10.06.12,Сорняки,Подорожник,6,Единичные пыльцевые зерна в воздухе.
10.06.12,Сорняки,Щавель,10,Низкая концентрация пыльцы в воздухе.
10.06.12,Сорняки,Крапива,4,Единичные пыльцевые зерна в воздухе.
07.06.12,Лиственные деревья,Береза,6,Незначительое повышение пыльцы в воздухе. Период пыления закончен.
07.06.12,Злаки,Злаки,10,Количество пыльцы в воздухе растет.
07.06.12,Сорняки,Щавель,2,Единичные пыльцевые зерна в воздухе. Концентрация пыльцы будет увеличиваться. Начало периода пыления.
07.06.12,Сорняки,Крапива,6,Концентрация пыльцы будет увеличиваться. Начало периода пыления.
06.06.12,Лиственные деревья,Береза,15,Незначительное повышение количества пыльцы в воздухе. Период пыления закончился.
06.06.12,Хвойные деревья,Сосна,4,Незначительное количество пыльцевых зерен в воздухе.
06.06.12,Злаки,Злаки,2,Единичные пыльцевые зерна в воздухе. Начало периода пыления. Количество пыльцы будет расти.
05.06.12,Лиственные деревья,Береза,6,Единичные пыльцевые зерна в воздухе.
05.06.12,Лиственные деревья,Ива,2,Единичные пыльцевые зерна в воздухе.
05.06.12,Лиственные деревья,Дуб,1,Единичные пыльцевые зерна в воздухе.
05.06.12,Хвойные деревья,Ель,2,Единичные пыльцевые зерна в воздухе.
05.06.12,Хвойные деревья,Сосна,12,Невысокая концентрация пыльцы в воздухе.
05.06.12,Злаки,Злаки,12,Концентрация пыльцы в воздухе возрастает.
04.06.12,Лиственные деревья,Береза,14,Небольшое количество пыльцы. Сезон пыления заканчивается.
04.06.12,Хвойные деревья,Сосна,15,Небольшое количество пыльцы.
03.06.12,Лиственные деревья,Береза,12,Низкая концентрация пыльцы в воздухе.
03.06.12,Хвойные деревья,Сосна,6,Единичные пыльцевые зерна в воздухе.
03.06.12,Злаки,Злаки,2,Единичные пыльцевые зерна в воздухе.
02.06.12,Лиственные деревья,Береза,6,Единичные пыльцевые зерна в воздухе.
02.06.12,Хвойные деревья,Сосна,4,Единичные пыльцевые зерна в воздухе.
01.06.12,Лиственные деревья,Береза,15,Низкая концентрация пыльцы в воздухе. Период пыления заканчивается.
01.06.12,Хвойные деревья,Ель,2,Единичные пыльцевые зерна в воздухе.
01.06.12,Хвойные деревья,Сосна,23,Невысокая концентрация пыльцы в воздухе.
01.06.12,Злаки,Злаки,8,Единичные пыльцевые зерна в воздухе.
31.05.12,Лиственные деревья,Береза,12,Низкая концентрация пыльцы в воздухе. Период пыления заканчивается.
31.05.12,Хвойные деревья,Ель,2,Единичные пыльцевые зерна в воздухе.
31.05.12,Хвойные деревья,Сосна,23,Невысокая концентрация пыльцы в воздухе.
31.05.12,Злаки,Злаки,4,Единичные пыльцевые зерна в воздухе.
22.05.12,Лиственные деревья,Береза,85,Средняя концентрация пыльцы в воздухе.
22.05.12,Хвойные деревья,Ель,12,Низкая концентрация пыльцы в воздухе.
22.05.12,Хвойные деревья,Сосна,363,Пик пыления сосны. В ближайшее время концентрация не понизится.
21.05.12,Лиственные деревья,Береза,42,Невысокая концентрация пыльцы.
21.05.12,Хвойные деревья,Ель,4,Единичные пыльцевые зерна в воздухе.
21.05.12,Хвойные деревья,Сосна,302,Пик пыление сосны. Концентрация будет оставаться высокой.
20.05.12,Лиственные деревья,Береза,65,Средняя концентрация пыльцы.
20.05.12,Хвойные деревья,Сосна,115,Повышенная концентрация пыльцы в воздухе.
19.05.12,Лиственные деревья,Тополь,2,Единичные пыльцевые зерна в воздухе.
19.05.12,Лиственные деревья,Береза,411,Повышенная концентрация пыльцы в воздухе.
19.05.12,Хвойные деревья,Ель,5,Единичные пыльцевые зерна в воздухе.
19.05.12,Хвойные деревья,Сосна,65,Средняя концентрация пыльцы.
18.05.12,Лиственные деревья,Тополь,25,Концентрация пыльцы в воздухе небольшая.
18.05.12,Лиственные деревья,Береза,186,Повышенная концентрация пыльцы в воздухе.
18.05.12,Хвойные деревья,Ель,6,Единичные пыльцевые зерна в воздухе.
18.05.12,Хвойные деревья,Сосна,23,Концентрация пыльцы в воздухе небольшая.
17.05.12,Лиственные деревья,Тополь,56,Средняя концентрация пыльцы.
17.05.12,Лиственные деревья,Береза,35,Умеренная концентрация пыльцы.
17.05.12,Хвойные деревья,Ель,5,Единичные пыльцевые зерна в воздухе.
17.05.12,Хвойные деревья,Сосна,7,Единичные пыльцевые зерна в воздухе.
16.05.12,Лиственные деревья,Орешник,10,Единичные пыльцевые зерна в воздухе
16.05.12,Лиственные деревья,Тополь,98,Высокая концентрация пыльцы в воздухе.
16.05.12,Лиственные деревья,Береза,19,Умеренное пыление.
16.05.12,Лиственные деревья,Клен,10,Единичные пыльцевые зерна в воздухе
16.05.12,Лиственные деревья,Ива,2,Единичные пыльцевые зерна в воздухе
16.05.12,Хвойные деревья,Сосна,4,Единичные пыльцевые зерна в воздухе.
15.05.12,Лиственные деревья,Тополь,165,Повышенная концентрация пыльцы в воздухе. Пыление будет продолжаться до середины июня.
15.05.12,Лиственные деревья,Береза,35,Концентрация пыльцы достаточно высокая.
15.05.12,Лиственные деревья,Клен,2,Единичные пыльцевые зерна в воздухе.
15.05.12,Лиственные деревья,Ива,2,Единичные пыльцевые зерна в воздухе.
15.05.12,Хвойные деревья,Ель,16,Невысокая концентрация пыльцевых зерен в воздухе.
15.05.12,Хвойные деревья,Сосна,19,Невысокая концентрация пыльцевых зерен в воздухе.
14.05.12,Лиственные деревья,Тополь,282,Повышенная концентрация пыльцы в воздухе.
14.05.12,Лиственные деревья,Береза,44,Концентрация пыльцы достаточно высокая.
14.05.12,Лиственные деревья,Клен,2,Единичные пыльцевые зерна в воздухе.
14.05.12,Лиственные деревья,Ива,8,Пыление ивы заканчивается.
14.05.12,Хвойные деревья,Ель,106,Высокая концентрация пыльцы в воздухе. Период пыления только начинается и продолжится до середины июня.
14.05.12,Хвойные деревья,Сосна,100,Высокая концентрация пыльцы в воздухе. Период пыления только начинается и продолжится до середины июня.
13.05.12,Лиственные деревья,Береза,449,Пик пыление березы. Повышенная концентрация пылцы в воздухе. Концентрация в ближайшие дни будет высокой.
13.05.12,Лиственные деревья,Клен,21,Период пыления закончился.
13.05.12,Лиственные деревья,Ива,38,Период пыления закончился.
13.05.12,Хвойные деревья,Ель,35,Умеренная концентрация пыльцы. Ожидается повышение количества пыльцы в воздухе.
13.05.12,Хвойные деревья,Сосна,98,Высокая концентрация пыльцы в воздухе. Период пыления только начинается и продолжится до середины июня.
13.05.12,Злаки,Злаки,8,Единичные пыльцевые зерна в воздухе.
12.05.12,Лиственные деревья,Береза,94,Концентрация пыльцы понизилась. Период пыления березы продлится до начала июня.
12.05.12,Лиственные деревья,Клен,2,Период пыления закончился.
12.05.12,Лиственные деревья,Ива,2,Период пыления закончился.
12.05.12,Хвойные деревья,Ель,29,Умеренная концентрация пыльцы. Ожидается повышение количества пыльцы в воздухе.
12.05.12,Хвойные деревья,Сосна,85,Умеренная концентрация пыльцы. Ожидается повышение количества пыльцы в воздухе.
11.05.12,Лиственные деревья,Береза,161,Интенсивное пыление березы. Будет продолжаться еще не меньше недели.
11.05.12,Хвойные деревья,Ель,12,Начало пыления ели. Ожидается повышение концентрации.
11.05.12,Хвойные деревья,Сосна,6,Начало пыление сосны. Ожидается повышение концентрации.
10.05.12,Лиственные деревья,Орешник,4,Еденичные пыльцевые зерна в воздухе.
10.05.12,Лиственные деревья,Тополь,2,Еденичные пыльцевые зерна в воздухе.
10.05.12,Лиственные деревья,Береза,156,Повышенная концентрация пыльцы в воздухе.
10.05.12,Лиственные деревья,Клен,2,Еденичные пыльцевые зерна в воздухе.
10.05.12,Хвойные деревья,Ель,4,Еденичные пыльцевые зерна в воздухе.
10.05.12,Хвойные деревья,Сосна,17,Концентрация пыльцы сосны начала повышаться.
09.05.12,Лиственные деревья,Орешник,4,Единичные пыльцевые зерна в воздухе.
09.05.12,Лиственные деревья,Береза,113,Повышенная концентрация пыльцы в воздухе
09.05.12,Лиственные деревья,Клен,2,Единичные пыльцевые зерна в воздухе.
09.05.12,Лиственные деревья,Ива,12,Умеренная концентрация пыльцы в воздухе.
09.05.12,Хвойные деревья,Сосна,2,Единичные пыльцевые зерна в воздухе.
08.05.12,Лиственные деревья,Орешник,2,Единичные пыльцевые зерна.
08.05.12,Лиственные деревья,Тополь,2,Единичные пыльцевые зерна.
08.05.12,Лиственные деревья,Клен,2,Единичные пыльцевые зерна.
08.05.12,Лиственные деревья,Береза,211,Повышенная концентрация пыльцы в воздухе.
08.05.12,Лиственные деревья,Ива,4,Единичные пыльцевые зерна.
08.05.12,Хвойные деревья,Сосна,2,Единичные пыльцевые зерна.
07.05.12,Лиственные деревья,Орешник,14,Умеренное пыление.
07.05.12,Лиственные деревья,Тополь,8,Пыление тополя заканчивается.
07.05.12,Лиственные деревья,Береза,102,Интенсивное пыление.
07.05.12,Лиственные деревья,Клен,8,Пыление клена заканчивается.
07.05.12,Лиственные деревья,Ива,10,Пыление ивы заканчивается.
06.05.12,Лиственные деревья,Орешник,2,Единичные пыльцевые зерна в воздухе.
06.05.12,Лиственные деревья,Тополь,2,Единичные пыльцевые зерна в воздухе.
06.05.12,Лиственные деревья,Береза,153,Повышенная концентрация пыльцы в воздухе. Пыление продолжится до середины июня.
06.05.12,Лиственные деревья,Клен,4,Единичные пыльцевые зерна в воздухе.
06.05.12,Лиственные деревья,Ива,2,Единичные пыльцевые зерна в воздухе.
05.05.12,Лиственные деревья,Орешник,8,Пыление орешника заканчивается.
05.05.12,Лиственные деревья,Тополь,8,Пыление тополя заканчивается.
05.05.12,Лиственные деревья,Береза,286,Пик пыления березы. Пыление будет продолжаться до середины июня.
05.05.12,Лиственные деревья,Клен,2,Единичные пыльцевые зерна в воздухе.
05.05.12,Лиственные деревья,Ива,2,Единичные пыльцевые зерна в воздухе.
04.05.12,Лиственные деревья,Орешник,19,Умеренное пыление. Пыление орешника завершается.
04.05.12,Лиственные деревья,Тополь,2,Единичные пыльцевые зерна в воздухе.
04.05.12,Лиственные деревья,Береза,134,Повышенное содержание пыльцы в воздухе.
04.05.12,Лиственные деревья,Клен,19,Умеренное пыление. Пыление клена завершается.
04.05.12,Лиственные деревья,Ива,12,Пыление продолжается до середины мая.
03.05.12,Лиственные деревья,Орешник,25,Пыление Орешника продолжается до конца мая.
03.05.12,Лиственные деревья,Тополь,8,Количество пыльцы пониженое. Пыление продолжается до середины мая.
03.05.12,Лиственные деревья,Береза,37,Снижение концентрации пыльцы в воздухе.
03.05.12,Лиственные деревья,Клен,27,Количество пыльцы пониженое. Пыление продолжается до середины мая.
03.05.12,Лиственные деревья,Ива,2,Единичные пыльцевые зерна в воздухе.
02.05.12,Лиственные деревья,Орешник,3,Единичные пыльцевые зерна в воздухе.
02.05.12,Лиственные деревья,Тополь,2,Единичные пыльцевые зерна в воздухе
02.05.12,Лиственные деревья,Береза,16,Невысокая концентрация пыльцевых зерен в воздухе.
02.05.12,Лиственные деревья,Ива,3,Единичные пыльцевые зерна в воздухе.
01.05.12,Лиственные деревья,Орешник,1,Единичные пыльцевые зерна в воздухе.
01.05.12,Лиственные деревья,Тополь,1,Единичные пыльцевые зерна в воздухе.
01.05.12,Лиственные деревья,Береза,2,Единичные пыльцевые зерна в воздухе.
29.04.12,Лиственные деревья,Тополь,8,Единичные пыльцевые зерна в воздухе.
29.04.12,Лиственные деревья,Береза,18,Невысокая концентрация пыльцевых зерен в воздухе.
29.04.12,Лиственные деревья,Клен,3,Единичные пыльцевые зерна в воздухе.
28.04.12,Лиственные деревья,Орешник,10,Единичные пыльцевые зерна в воздухе.
28.04.12,Лиственные деревья,Береза,115,Высокая концентрация пыльцы в воздухе.
28.04.12,Лиственные деревья,Клен,4,Единичные пыльцевые зерна в воздухе.
28.04.12,Хвойные деревья,Сосна,2,Единичные пыльцевые зерна в воздухе.
27.04.12,Лиственные деревья,Тополь,198,Высокое содержание пыльцы в воздухе .
27.04.12,Лиственные деревья,Береза,382,Пик пыления березы. Высокое содержание пыльцы в воздухе
27.04.12,Лиственные деревья,Клен,27,Концентрация пыльцы в воздухе небольшая.
27.04.12,Лиственные деревья,Ива,37,Концентрация пыльцы достаточно высокая.
26.04.12,Лиственные деревья,Тополь,305,Высокая концентрация пыльцы в воздухе.
26.04.12,Лиственные деревья,Береза,192,Пик пыления березы. Высокое содержание пыльцы в воздухе может продержаться еще несколько дней.
26.04.12,Лиственные деревья,Клен,29,Концентрация пыльцы в воздухе небольшая. Она будет увеличиваться.
26.04.12,Лиственные деревья,Ива,48,Средняя концентрация пыльцы.
25.04.12,Лиственные деревья,Тополь,4,Единичные пыльцевые зерна в воздухе.
25.04.12,Лиственные деревья,Береза,173,Пик пыления березы.
25.04.12,Лиственные деревья,Клен,31,Концентрация пыльцы достаточно высокая.
25.04.12,Лиственные деревья,Ива,2,Единичные пыльцевые зерна в воздухе.
24.04.12,Лиственные деревья,Тополь,4,Единичные пыльцевые зерна в воздухе.
24.04.12,Лиственные деревья,Береза,134,Высокая концентрация пыльцы в в оздухе.
24.04.12,Лиственные деревья,Клен,15,Концентрация пыльцы уменьшилась.
23.04.12,Лиственные деревья,Ольха,2,Единичные пыльцевые зерна.
23.04.12,Лиственные деревья,Тополь,8,Пыление подходит к концу.
23.04.12,Лиственные деревья,Береза,98,Пик пыления березы. Концентрация пыльцы может увеличиться.
23.04.12,Лиственные деревья,Клен,40,Концентрация пыльцы достаточно высокая.
23.04.12,Лиственные деревья,Ива,4,Единичные пыльцевые зерна.
22.04.12,Лиственные деревья,Ольха,4,Пыление заканчивается.
22.04.12,Лиственные деревья,Тополь,10,Пыление тополя продолжается. Ожидается увеличение концентрации пыльцы.
22.04.12,Лиственные деревья,Береза,48,Происходит постепенное увеличение концентрации пыльцы в воздухе.
22.04.12,Лиственные деревья,Клен,2,Еденичные пыльцевые зерна в воздухе.
22.04.12,Лиственные деревья,Ясень,4,Еденичные пыльцевые зерна в воздухе.
22.04.12,Лиственные деревья,Ива,15,Пыление продолжается. Концентрация пыльцы будет стабильной.
22.04.12,Хвойные деревья,Сосна,2,Еденичные пыльцевые зерна в воздухе.
21.04.12,Лиственные деревья,Тополь,18,
21.04.12,Лиственные деревья,Береза,29,Скоро будет пик пыления Березы.
21.04.12,Лиственные деревья,Клен,10,
21.04.12,Лиственные деревья,Ясень,2,Еденичные пыльцевые зерна в воздухе.
21.04.12,Лиственные деревья,Ива,14,
19.04.12,Лиственные деревья,Тополь,6,Единичные пыльцевые зерна в воздухе.
19.04.12,Лиственные деревья,Ива,4,Единичные пыльцевые зерна в воздухе.
18.04.12,Лиственные деревья,Ольха,17,Повышение концентрации пыльцевых зерен в воздухе.
18.04.12,Лиственные деревья,Тополь,6,Еденичные пыльцевые зерна в воздухе.
18.04.12,Лиственные деревья,Береза,8,Еденичные пыльцевые зерна в воздухе.
17.04.12,Лиственные деревья,Тополь,6,Умеренная концентрация пыльцы в воздухе
17.04.12,Лиственные деревья,Береза,7,Умеренная концентрация пыльцы в воздухе
16.04.12,Лиственные деревья,Ольха,46,Повышенная концентрация пыльцевых зерен в воздухе.
16.04.12,Лиственные деревья,Тополь,6,Единичные пыльцевые зерна в воздухе.
16.04.12,Лиственные деревья,Береза,32,Повышенная концентрация пыльцевых зерен в воздухе.
16.04.12,Лиственные деревья,Ива,27,Повышенная концентрация пыльцевых зерен в воздухе.
15.04.12,Лиственные деревья,Ольха,32,Повышенная концентрация пыльцевых зерен в воздухе.
15.04.12,Лиственные деревья,Тополь,4,Единичные пыльцевые зерна в воздухе.
15.04.12,Лиственные деревья,Береза,16,Невысокая концентрация пыльцевых зерен в воздухе.
15.04.12,Лиственные деревья,Ива,41,Повышенная концентрация пыльцевых зерен в воздухе.
14.04.12,Лиственные деревья,Ольха,14,Невысокая концентрация пыльцевых зерен в воздухе.
14.04.12,Лиственные деревья,Береза,2,Единичные пыльцевые зерна в воздухе.
14.04.12,Лиственные деревья,Ива,11,Невысокая концентрация пыльцевых зерен в воздухе.
13.04.12,Лиственные деревья,Ольха,18,Невысокая концентрация пыльцевых зерен в воздухе.
13.04.12,Лиственные деревья,Тополь,2,Единичные пыльцевые зерна в воздухе.
13.04.12,Лиственные деревья,Береза,7,Единичные пыльцевые зерна в воздухе.
13.04.12,Лиственные деревья,Ива,39,Повышенная концентрация пыльцевых зерен в воздухе.
12.04.12,Лиственные деревья,Ольха,14,Невысокая концентрация пыльцевых зерен в воздухе.
12.04.12,Лиственные деревья,Ива,5,Единичные пыльцевые зерна в воздухе.
11.04.12,Лиственные деревья,Ольха,43,Невысокая концентрация пыльцевых зерен в воздухе.
11.04.12,Лиственные деревья,Береза,7,Единичные пыльцевые зерна в воздухе.
11.04.12,Лиственные деревья,Ива,27,Невысокая концентрация пыльцевых зерен в воздухе.
10.04.12,Лиственные деревья,Ольха,34,Повышенная концентрация пыльцевых зерен в воздухе.
10.04.12,Лиственные деревья,Береза,1,Единичные пыльцевые зерна в воздухе
10.04.12,Лиственные деревья,Ива,17,Невысокая концентрация пыльцевых зерен в воздухе.
09.04.12,Лиственные деревья,Ольха,21,Невысокая концентрация пыльцевых зерен в воздухе. Ожидается резкое повышение содержания пыльцевых зерен данного таксона.
09.04.12,Лиственные деревья,Береза,1,Единичные пыльцевые зерна в воздухе.
09.04.12,Лиственные деревья,Ива,14,Невысокая концентрация пыльцевых зерен в воздухе.
08.04.12,Лиственные деревья,Ольха,4,Единичные пыльцевые зерна в воздухе.
08.04.12,Лиственные деревья,Ива,2,Единичные пыльцевые зерна в воздухе.
07.04.12,Лиственные деревья,Ольха,3,Единичные пыльцевые зерна в воздухе.
07.04.12,Лиственные деревья,Орешник,1,Единичные пыльцевые зерна в воздухе.
06.04.12,Лиственные деревья,Ольха,2,Единичные пыльцевые зерна в воздухе.
02.04.12,Лиственные деревья,Ольха,2,Единичные пыльцевые зерна в воздухе.
28.09.11,Сорняки,Крапива,1,Единичные пыльцевые зерна в воздухе.
27.09.11,Сорняки,Крапива,1,Единичные пыльцевые зерна в воздухе.
26.09.11,Сорняки,Крапива,3,Единичные пыльцевые зерна в воздухе.
25.09.11,Сорняки,Маревые,1,Единичные пыльцевые зерна в воздухе.
25.09.11,Сорняки,Крапива,3,Единичные пыльцевые зерна в воздухе.
25.09.11,Сорняки,Полынь,3,Единичные пыльцевые зерна в воздухе.
24.09.11,Сорняки,Крапива,3,Единичные пыльцевые зерна в воздухе.
24.09.11,Сорняки,Полынь,1,Единичные пыльцевые зерна в воздухе.
23.09.11,Сорняки,Крапива,1,Единичные пыльцевые зерна в воздухе.
23.09.11,Сорняки,Полынь,1,Единичные пыльцевые зерна в воздухе.
22.09.11,Сорняки,Крапива,1,Единичные пыльцевые зерна в воздухе.
20.09.11,Сорняки,Полынь,2,Единичные пыльцевые зерна в воздухе.
19.09.11,Сорняки,Полынь,3,Единичные пыльцевые зерна в воздухе.
18.09.11,Сорняки,Крапива,2,Единичные пыльцевые зерна в воздухе.
18.09.11,Сорняки,Полынь,4,Единичные пыльцевые зерна в воздухе.
17.09.11,Лиственные деревья,Липа,1,Единичные пыльцевые зерна в воздухе.
17.09.11,Сорняки,Маревые,2,Единичные пыльцевые зерна в воздухе.
17.09.11,Сорняки,Подорожник,1,Единичные пыльцевые зерна в воздухе.
17.09.11,Сорняки,Щавель,2,Единичные пыльцевые зерна в воздухе.
17.09.11,Сорняки,Полынь,6,Единичные пыльцевые зерна в воздухе.
16.09.11,Лиственные деревья,Береза,1,Единичные пыльцевые зерна в воздухе.
16.09.11,Сорняки,Крапива,2,Единичные пыльцевые зерна в воздухе.
16.09.11,Сорняки,Полынь,5,Единичные пыльцевые зерна в воздухе.
15.09.11,Сорняки,Полынь,2,Единичные пыльцевые зерна в воздухе.
14.09.11,Сорняки,Маревые,1,Единичные пыльцевые зерна в воздухе.
14.09.11,Сорняки,Крапива,1,Единичные пыльцевые зерна в воздухе.
14.09.11,Сорняки,Полынь,4,Единичные пыльцевые зерна в воздухе.
13.09.11,Сорняки,Крапива,1,Единичные пыльцевые зерна в воздухе.
13.09.11,Сорняки,Полынь,3,Единичные пыльцевые зерна в воздухе.
12.09.11,Сорняки,Крапива,2,Единичные пыльцевые зерна в воздухе.
