Дата,Группа аллергенов,Пыльца и споры,"Концентрация, ед/1 м3",Комментарий
18.08.09,Сорняки,Полынь,10,Увеличение количества пыльцы полыни.
18.08.09,Грибы,Кладоспориум,4207,Интенсивное спороношение.
18.08.09,Грибы,Альтернария,9,Умеренное спороношение.
17.08.09,Грибы,Кладоспориум,3623,Снижение интенсивности спороношения.
17.08.09,Грибы,Альтернария,7,Снижение концентрации спор.
16.08.09,Сорняки,Крапива,2,Период пыления завершен.
16.08.09,Сорняки,Полынь,4,Пыление слабое.
16.08.09,Грибы,Кладоспориум,7499,Очень интенсивное спороношение.
16.08.09,Грибы,Альтернария,21,Очень интенсивное спороношение.
15.08.09,Злаки,Злаки,1,Единичные пыльцевые зерна.
15.08.09,Сорняки,Крапива,2,Единичные пыльцевые зерна.
15.08.09,Сорняки,Полынь,3,Пыление слабое.
15.08.09,Грибы,Кладоспориум,4446,Интенсивное спороношение.
15.08.09,Грибы,Альтернария,12,Интенсивное спороношение.
14.08.09,Сорняки,Крапива,5,Период пыления завершается.
14.08.09,Сорняки,Полынь,8,Пыление продолжается.
14.08.09,Грибы,Кладоспориум,5359,Интенсивное спороношение.
14.08.09,Грибы,Альтернария,8,Увеличение концентрации спор.
13.08.09,Злаки,Злаки,1,Единичные пыльцевые зерна.
13.08.09,Сорняки,Крапива,5,Слабое пыление.
13.08.09,Сорняки,Полынь,4,Пыление продолжается.
13.08.09,Грибы,Кладоспориум,2216,Усиление спороношения.
13.08.09,Грибы,Альтернария,7,Усиление спороношения.
12.08.09,Сорняки,Крапива,2,Единичные пыльцевые зерна.
12.08.09,Сорняки,Полынь,2,Единичные пыльцевые зерна.
12.08.09,Грибы,Кладоспориум,1706,Интенсивность спороношения снизилась.
12.08.09,Грибы,Альтернария,1,Единичные споры.
11.08.09,Сорняки,Крапива,8,Продолжается слабое пыление.
11.08.09,Сорняки,Полынь,2,Единичные пыльцевые зерна.
11.08.09,Грибы,Кладоспориум,2559,Умеренное спороношение.
11.08.09,Грибы,Альтернария,2,Спороношение слабое.
10.08.09,Сорняки,Щавель,1,Единичные пыльцевые зерна.
10.08.09,Сорняки,Крапива,2,Слабое пыление.
10.08.09,Грибы,Кладоспориум,2186,Спороношение на прежнем уровне.
10.08.09,Грибы,Альтернария,2,Слабое спороношнение.
09.08.09,Сорняки,Полынь,2,Единичные пыльцевые зерна.
09.08.09,Грибы,Кладоспориум,2185,Снижение концентрации спор.
09.08.09,Грибы,Альтернария,3,Слабое спороношение.
08.08.09,Сорняки,Крапива,2,Пыление завершается.
08.08.09,Сорняки,Полынь,3,Единичные пыльцевые зерна.
08.08.09,Грибы,Кладоспориум,4526,Интенсивность спороношения возросла.
07.08.09,Грибы,Кладоспориум,3502,Интенсивное спороношение.
07.08.09,Грибы,Альтернария,1,Единичные споры.
06.08.09,Сорняки,Крапива,2,Единичные пыльцевые зерна.
06.08.09,Грибы,Кладоспориум,2620,Увеличение концентрации спор.
06.08.09,Грибы,Альтернария,2,Спороношение слабое.
05.08.09,Сорняки,Подорожник,1,Единичные пыльцевые зерна.
05.08.09,Сорняки,Крапива,10,Концентрация пыльцы снижается.
05.08.09,Сорняки,Полынь,7,Пыление слабое.
05.08.09,Грибы,Кладоспориум,2485,Усиление спороношения.
05.08.09,Грибы,Альтернария,11,Усиление спороношения.
04.08.09,Сорняки,Крапива,15,Слабое пыление продолжается.
04.08.09,Сорняки,Полынь,13,Пыление продолжается.
04.08.09,Грибы,Кладоспориум,1871,Концентрация спор в воздухе возрасла.
04.08.09,Грибы,Альтернария,7,Умеренное спороношение.
02.08.09,Сорняки,Крапива,8,Пыление слабое.
02.08.09,Сорняки,Полынь,8,Пыление продолжается.
02.08.09,Грибы,Кладоспориум,1692,Умеренное спороношение.
02.08.09,Грибы,Альтернария,6,Умеренное спороношение.
01.08.09,Злаки,Злаки,2,Единичные пыльцевые зерна.
01.08.09,Сорняки,Крапива,29,Пыление продолжается.
01.08.09,Сорняки,Полынь,3,Пыление слабое.
01.08.09,Грибы,Кладоспориум,2140,Количество спор-грибов увеличилось.
01.08.09,Грибы,Альтернария,4,Спороношение менее интенсивно.
31.07.09,Злаки,Злаки,1,Единичные пыльцевые зерна.
31.07.09,Сорняки,Крапива,13,Слабое пыление крапивы продолжается.
31.07.09,Сорняки,Полынь,9,Основной период пыления полыни.
31.07.09,Грибы,Кладоспориум,1692,Умеренное спороношение.
31.07.09,Грибы,Альтернария,6,Умеренное спороношение.
30.07.09,Злаки,Злаки,1,Единичные пыльцевые зерна.
30.07.09,Сорняки,Крапива,21,Продолжается слабое пыление.
30.07.09,Сорняки,Полынь,3,Концентрация пыльцы снизилась.
30.07.09,Грибы,Кладоспориум,1138,Спороношение слабое.
30.07.09,Грибы,Альтернария,2,Спороношение слабое.
29.07.09,Злаки,Злаки,1,Единичные пыльцевые зерна.
29.07.09,Сорняки,Подорожник,1,Единичные пыльцевые зерна.
29.07.09,Сорняки,Крапива,22,Пыление слабое.
29.07.09,Сорняки,Полынь,10,Концентрация пыльцы на прежнем уровне.
29.07.09,Грибы,Кладоспориум,1017,Интенсивность спороношения уменьшилась.
29.07.09,Грибы,Альтернария,2,Спороношение очень слабое.
28.07.09,Злаки,Злаки,1,Единичные пыльцевые зерна.
28.07.09,Сорняки,Щавель,1,Единичные пыльцевые зерна.
28.07.09,Сорняки,Крапива,28,Продолжается слабое пыление.
28.07.09,Сорняки,Полынь,9,"Основной период пыления полыни, концентраыция пыльцы слабая."
28.07.09,Грибы,Кладоспориум,2171,Умеренное спороношение.
28.07.09,Грибы,Альтернария,8,Спороношение умеренное.
27.07.09,Сорняки,Щавель,3,Концетрация пыльцы очень низкая.
27.07.09,Сорняки,Крапива,14,Вновь снижение концентрации пыльцы.
27.07.09,Грибы,Кладоспориум,2529,Усиление спороношения.
27.07.09,Грибы,Альтернария,4,Спороношение слабое.
25.07.09,Сорняки,Щавель,1,Единичные пыльцевые зерна.
25.07.09,Сорняки,Крапива,15,Резкое снижение концентрации пыльцы в воздухе.
25.07.09,Грибы,Кладоспориум,1676,Спороношение умеренное.
25.07.09,Грибы,Альтернария,6,Спороношение менее интенсивное.
24.07.09,Злаки,Злаки,1,Единичные пыльцевые зерна.
24.07.09,Сорняки,Маревые,3,Очень слабое пыление.
24.07.09,Сорняки,Щавель,6,Пыление слабое.
24.07.09,Сорняки,Крапива,75,Продолжается основной период пыления.
24.07.09,Сорняки,Полынь,3,Продолжается очень слабое пыление.
24.07.09,Грибы,Кладоспориум,1886,Спороношение умеренное.
24.07.09,Грибы,Альтернария,10,Умеренное спороношение.
23.07.09,Злаки,Злаки,5,Основной период пыления. Отмечается увеличение концентрации.
23.07.09,Сорняки,Маревые,1,Единичные пыльцевые зерна.
23.07.09,Сорняки,Подорожник,3,Продолжается слабое пыление.
23.07.09,Сорняки,Щавель,18,Увеличение концентрации. Основной период пыления продолжается.
23.07.09,Сорняки,Крапива,68,Основной период пыления. Небольшое увеличение концентрации.
23.07.09,Сорняки,Полынь,1,Единичные пыльцевые зерна.
23.07.09,Грибы,Кладоспориум,1497,Концентрация спор в воздухе увеличивается.
23.07.09,Грибы,Альтернария,6,Более интенсивное спороношение.
22.07.09,Злаки,Злаки,1,Единичные пыльцевые зерна.
22.07.09,Сорняки,Маревые,4,Начало пыления. Единичные пыльцевые зерна.
22.07.09,Сорняки,Подорожник,3,Единичные пыльцевые зерна.
22.07.09,Сорняки,Щавель,5,Основной период пыления. Концентрация низкая.
22.07.09,Сорняки,Крапива,53,Продолжается основной период пыление. Концентрация возрастает.
22.07.09,Сорняки,Полынь,2,Первые пыльцевые зерна полыни.
22.07.09,Грибы,Кладоспориум,1168,Слабое спороношение.
22.07.09,Грибы,Альтернария,3,Слабое спороношение.
21.07.09,Злаки,Злаки,1,Единичные пыльцевые зерна.
21.07.09,Сорняки,Щавель,3,Единичные пыльцевые зерна.
21.07.09,Сорняки,Крапива,9,Слабое пыление продолжается.
21.07.09,Грибы,Кладоспориум,973,Слабое спороношение.
21.07.09,Грибы,Альтернария,5,Слабое спороношение.
20.07.09,Сорняки,Маревые,1,Появились первые пыльцевые зерна маревых.
20.07.09,Сорняки,Крапива,6,Единичные пыльцевые зерна.
20.07.09,Грибы,Кладоспориум,1512,Слабое спороношение.
20.07.09,Грибы,Альтернария,8,Слабое спороношение.
18.07.09,Сорняки,Подорожник,2,Единичные пыльцевые зерна.
18.07.09,Сорняки,Щавель,3,Единичные пыльцевые зерна.
18.07.09,Сорняки,Крапива,37,Слабое пыление.
18.07.09,Грибы,Кладоспориум,1317,Менее выраженное спорошение.
18.07.09,Грибы,Альтернария,3,Слабое спороношение.
17.07.09,Лиственные деревья,Липа,1,Единичные пыльцевые зерна.
17.07.09,Злаки,Злаки,1,Единичные пыльцевые зерна.
17.07.09,Сорняки,Подорожник,1,Появились первые пыльцевые зерна.
17.07.09,Сорняки,Щавель,2,Единичные пыльцевые зерна.
17.07.09,Сорняки,Крапива,33,Слабое пыление.
17.07.09,Грибы,Кладоспориум,2725,Умеренное спороношение.
17.07.09,Грибы,Альтернария,8,Спороношение умеренное.
16.07.09,Злаки,Злаки,2,Единичные пыльцевые зерна.
16.07.09,Сорняки,Щавель,4,Пыление слабое.
16.07.09,Сорняки,Крапива,80,Концентрация пыльцы снизилась.
16.07.09,Грибы,Кладоспориум,2140,Интенсивность спороношения уменьшилась.
16.07.09,Грибы,Альтернария,11,Спороношение на прежнем уровне.
15.07.09,Злаки,Злаки,9,Вновь обнаруживаются пыльцевые зерна злаков.
15.07.09,Сорняки,Щавель,5,Пыление слабое.
15.07.09,Сорняки,Крапива,244,Пыление крапивы интенсивно.
15.07.09,Грибы,Кладоспориум,2860,Спороношение умеренное.
15.07.09,Грибы,Альтернария,14,Спороношение на прежнем уровне.
14.07.09,Лиственные деревья,Липа,1,Единичные пыльцевые зерна.
14.07.09,Сорняки,Щавель,12,Основной период пыления. Количество пыльцы увеличилось.
14.07.09,Сорняки,Крапива,201,Основной период пыления. Концентрация пыльцы резко возрасла.
14.07.09,Грибы,Кладоспориум,2784,Умеренное спороношение.
14.07.09,Грибы,Альтернария,16,Небольшое увеличение концентрации.
13.07.09,Лиственные деревья,Липа,8,Появились первые пыльцевые зерна липы.
13.07.09,Злаки,Злаки,3,Пыление слабое.
13.07.09,Сорняки,Щавель,7,Пыление продолжается.
13.07.09,Сорняки,Крапива,43,Продолжается пыление крапиы.
13.07.09,Грибы,Кладоспориум,2440,Снижение концентрации спор.
13.07.09,Грибы,Альтернария,10,Спороношение на прежнем уровне.
12.07.09,Хвойные деревья,Сосна,2,"Период пыления давно завершен, единичные пыльцевые зерна продолжают циркулировать в воздухе."
12.07.09,Злаки,Злаки,3,Единичные пыльцевые зерна.
12.07.09,Сорняки,Щавель,6,Продолжается слабое пыление.
12.07.09,Сорняки,Крапива,43,Основной период пыления продолжается.Концентрация пыльцы снизилась.
12.07.09,Грибы,Кладоспориум,3623,Менее интенсивное спороношение.
12.07.09,Грибы,Альтернария,12,Спороношение на прежнем уровне.
11.07.09,Злаки,Злаки,8,Продолжение пыления. Увеличение концентрации
11.07.09,Сорняки,Крапива,76,Основной перид пыления.
11.07.09,Грибы,Кладоспориум,4580,Спороношение интенсивное.
11.07.09,Грибы,Альтернария,13,Спороншение на прежнем уровне.
10.07.09,Злаки,Злаки,5,"возоблновление пыления злаков, коцентрация пыльцы слабая."
10.07.09,Сорняки,Щавель,2,Единичные пыльцевые зерна.
10.07.09,Сорняки,Крапива,63,Основной период пыления. Увеличение концентрации пыльцы.
10.07.09,Грибы,Кладоспориум,6527,Значительное усиление спороношения.
10.07.09,Грибы,Альтернария,12,Усиление спороношения.
09.07.09,Хвойные деревья,Сосна,1,"Период пыления завершен, благодаря потокам воздуха-пыльца вновь циркулирует в воздухе."
09.07.09,Сорняки,Щавель,1,Единичные пыльцевые зерна.
09.07.09,Сорняки,Крапива,11,Пыление крапивы менее интенсивно.
09.07.09,Грибы,Кладоспориум,2260,Спороношение уменьшилось вдвое.
09.07.09,Грибы,Альтернария,4,Снижение концентрации спор в 3 раза.
08.07.09,Злаки,Злаки,3,Пыление слабое.
08.07.09,Сорняки,Щавель,1,Единичные пыльцевые зерна.
08.07.09,Сорняки,Крапива,38,Основной период пыления продолжается.
08.07.09,Грибы,Кладоспориум,4745,Очень интенсивное спороношение.
08.07.09,Грибы,Альтернария,15,Спороношение на прежнем уровне.
07.07.09,Злаки,Злаки,7,Слабое пыление злаков.
07.07.09,Сорняки,Щавель,1,Единичные пыльцевые зерна.
07.07.09,Сорняки,Крапива,53,Основной период пыления крапивы. Увеличение концентрации пыльцы.
07.07.09,Грибы,Кладоспориум,3578,Значительное усиление спороношения.
07.07.09,Грибы,Альтернария,14,Усиление спороношения.
06.07.09,Сорняки,Крапива,5,Единичные пыльцевые зерна.
06.07.09,Грибы,Кладоспориум,1931,Усиление спороношения.
06.07.09,Грибы,Альтернария,2,Слабое спороношение.
04.07.09,Сорняки,Крапива,2,Единичные пыльцевые зерна.
04.07.09,Грибы,Кладоспориум,748,Спороношение очень слабое.
04.07.09,Грибы,Альтернария,1,Единичные споры.
02.07.09,Злаки,Злаки,3,Единичные пыльцевые зерна злаков.
02.07.09,Сорняки,Крапива,11,Слабое пыление крапивы.
02.07.09,Грибы,Кладоспориум,1961,Интенсивность спороношения снизилась в два раза.
02.07.09,Грибы,Альтернария,10,Продолжается умеренное спороношение.
01.07.09,Сорняки,Крапива,4,Единичные пыльцевые зерна крапивы.
01.07.09,Грибы,Кладоспориум,4206,Интенсивное спороношение сохраняется.
01.07.09,Грибы,Альтернария,13,Спороношение на прежнем уроне.
30.06.09,Хвойные деревья,Сосна,5,Пыление завершено. Единичные пыльцевые зерна циркулируют в воздухе.
30.06.09,Сорняки,Крапива,13,Возобновилось слабое пыление крапивы.
30.06.09,Грибы,Кладоспориум,6167,Спороношение грибов очень интесивно.
30.06.09,Грибы,Альтернария,12,Усиление спороношения.
29.06.09,Грибы,Кладоспориум,1407,Слабое спороношение.
29.06.09,Грибы,Альтернария,5,Слабое спороношение.
28.06.09,Хвойные деревья,Сосна,6,Основной период пыления завершен.
28.06.09,Злаки,Злаки,3,Единичные пыльцевые зерна.
28.06.09,Сорняки,Крапива,8,Пыление слабое.
28.06.09,Грибы,Кладоспориум,2784,Снижение концентрации спор.
28.06.09,Грибы,Альтернария,5,Спороношение слабое.
27.06.09,Хвойные деревья,Сосна,7,Единичные пыльцевые зерна.
27.06.09,Злаки,Злаки,4,Единичные пыльцевые зерна.
27.06.09,Сорняки,Крапива,17,Слабое пыление.
27.06.09,Грибы,Кладоспориум,3218,Спороношение примерно на том же уровне.
27.06.09,Грибы,Альтернария,9,Интенсивность спороношения снижается.
26.06.09,Хвойные деревья,Сосна,2,Единичные пыльцевые зерна. Пыление завершено.
26.06.09,Злаки,Злаки,3,Единичные пыльцевые зерна.
26.06.09,Сорняки,Крапива,13,Слабое пыление.
26.06.09,Грибы,Кладоспориум,3263,Спороношение умеренное.
26.06.09,Грибы,Альтернария,12,Некоторое усиление спороношения.
25.06.09,Хвойные деревья,Сосна,1,Период пыления завершен.
25.06.09,Сорняки,Щавель,1,Единичные пыльцевые зерна.
25.06.09,Сорняки,Крапива,4,Пыление очень слабое.
25.06.09,Грибы,Кладоспориум,3832,Концентрация спор увеличилась.
25.06.09,Грибы,Альтернария,10,Спороношение на прежнем уровне.
24.06.09,Лиственные деревья,Береза,1,Период пыления завершен.
24.06.09,Хвойные деревья,Сосна,1,Период пыления завершен.
24.06.09,Злаки,Злаки,2,Единичные пыльцевые зерна.
24.06.09,Сорняки,Щавель,1,Единичные пыльцевые зерна.
24.06.09,Сорняки,Крапива,6,Концентрация пыльцы снизилась.
24.06.09,Грибы,Кладоспориум,3533,Спороношение усилилось.
24.06.09,Грибы,Альтернария,9,Спороношение на прежнем уровне.
23.06.09,Лиственные деревья,Береза,1,Пыление завершено. Единичные пыльцевые зерна.
23.06.09,Хвойные деревья,Сосна,3,Пыление завершено. Единичные пыльцевые зерна.
23.06.09,Злаки,Злаки,5,Продолжается слабое пыление.
23.06.09,Сорняки,Щавель,2,Продолжается слабое пыление.
23.06.09,Сорняки,Крапива,14,Основной период пыления крапивы. Концентрация пыльцы слабая.
23.06.09,Грибы,Кладоспориум,2574,Спороношение умеренное.
23.06.09,Грибы,Альтернария,12,Спороношение умеренное.
22.06.09,Лиственные деревья,Береза,1,"Период пыления давно завешен, но единичные пыльцевые зерна вновь обнаруживаются в воздухе."
22.06.09,Хвойные деревья,Сосна,1,Единичные пыльцевые зерна.
22.06.09,Злаки,Злаки,7,Пыление слабое.
22.06.09,Сорняки,Щавель,1,Единичные пыльцевые зерна.
22.06.09,Сорняки,Крапива,17,Продолжается слабое пыление.
22.06.09,Грибы,Кладоспориум,2530,Спороношение менее интенсивно.
22.06.09,Грибы,Альтернария,9,Спороношение на прежнем уровне.
21.06.09,Хвойные деревья,Сосна,2,"Период пыления завешен, но единичные пыльцевые зерна продолжют циркулировать в воздухе."
21.06.09,Злаки,Злаки,15,Пыление продолжается. Концентрация пыльцы вновь увеличилась.
21.06.09,Сорняки,Щавель,2,Продолжается слабое пыление щавеля.
21.06.09,Сорняки,Крапива,26,Пыление продолжается.
21.06.09,Грибы,Кладоспориум,3308,Спороношение на прежнем уровне.
21.06.09,Грибы,Альтернария,12,Усиление спороношения.
20.06.09,Хвойные деревья,Ель,1,Единичные пыльцевые зерна.
20.06.09,Хвойные деревья,Сосна,2,Единичные пыльцевые зерна.
20.06.09,Злаки,Злаки,9,Пыление продолжается. Концентрация пыльцы снизилась вдвое.
20.06.09,Сорняки,Щавель,1,Единичные пыльцевые зерна.
20.06.09,Сорняки,Крапива,18,Пыление продолжается.
20.06.09,Грибы,Кладоспориум,3353,Усиление спороношения.
20.06.09,Грибы,Альтернария,5,Концентрация спор снизилась вдвое.
19.06.09,Хвойные деревья,Сосна,1,Единичные пыльцевые зерна. Основной период пыления завершен.
19.06.09,Злаки,Злаки,12,Увеличение концентрации пыльцы в воздухе.
19.06.09,Сорняки,Щавель,5,Увеличение концентрации пыльцы.
19.06.09,Сорняки,Крапива,28,Увеличение концентрации пыльцы.
19.06.09,Грибы,Кладоспориум,2425,Усиление спороношения.
19.06.09,Грибы,Альтернария,10,Усиление спороношения.
18.06.09,Хвойные деревья,Сосна,1,Единичные пыльцевые зерна продолжают циркулировать в воздухе.
18.06.09,Грибы,Кладоспориум,1407,Резкое снижение спороношения.
18.06.09,Грибы,Альтернария,4,Слабое спороношение.
17.06.09,Хвойные деревья,Сосна,2,Единичные пыльцевые зерна.
17.06.09,Злаки,Злаки,7,Пыление слабое.
17.06.09,Сорняки,Щавель,1,Единичные пыльцевые зерна.
17.06.09,Сорняки,Крапива,22,Концентрация пыльцы увеличилась вдвое.
17.06.09,Грибы,Кладоспориум,3203,Спороношение на прежнем уровне.
17.06.09,Грибы,Альтернария,19,Умеренное спороношение.
16.06.09,Хвойные деревья,Ель,4,Единичные пыльцевые зерна.
16.06.09,Хвойные деревья,Сосна,4,Единичные пыльцевые зерна.
16.06.09,Злаки,Злаки,3,Единичные пыльцевые зерна.
16.06.09,Сорняки,Щавель,1,Единичные пыльцевые зерна.
16.06.09,Сорняки,Крапива,13,Более интенсивное пыление.
16.06.09,Грибы,Кладоспориум,3212,Интенсивное спороношение.
16.06.09,Грибы,Альтернария,15,Споношение на прежнем уровне.
14.06.09,Хвойные деревья,Ель,2,Единичные пыльцевые зерна.
14.06.09,Хвойные деревья,Сосна,1,Единичные пыльцевые зерна.
14.06.09,Злаки,Злаки,1,Единичные пыльцевые зерна.
14.06.09,Грибы,Кладоспориум,2381,Спороношение более интенсивно.
14.06.09,Грибы,Альтернария,8,Спороношение более интенсивно.
13.06.09,Лиственные деревья,Береза,4,Единичные пыльцевые зерна.
13.06.09,Хвойные деревья,Ель,9,Концентрация пыльцы снизилась.
13.06.09,Хвойные деревья,Сосна,12,Слабое пыление.
13.06.09,Злаки,Злаки,1,Единичные пыльцевые зерна.
13.06.09,Сорняки,Щавель,1,Единичные пыльцевые зерна.
13.06.09,Сорняки,Крапива,1,Единичные пыльцевые зерна.
13.06.09,Грибы,Кладоспориум,853,Спороношение слабое.
12.06.09,Лиственные деревья,Береза,3,Пыление завершено.
12.06.09,Хвойные деревья,Ель,41,Концентрация пыльцы увеличилась.
12.06.09,Хвойные деревья,Сосна,12,Пыление слабое.
12.06.09,Злаки,Злаки,4,Продолжается слабое пыление.
12.06.09,Сорняки,Крапива,1,Единичные пыльцевые зерна.
12.06.09,Грибы,Кладоспориум,1871,Умеренное спороношение.
12.06.09,Грибы,Альтернария,4,Спороношение слабое.
11.06.09,Лиственные деревья,Береза,13,"Пыление завершено, но пыльцевые зерна продолжают циркулировать в воздухе."
11.06.09,Хвойные деревья,Ель,12,Пыление слабое.
11.06.09,Хвойные деревья,Сосна,13,Пыление слабое.
11.06.09,Злаки,Злаки,5,Пыление слабое.
11.06.09,Сорняки,Крапива,1,Единичные пыльцевые зерна.
11.06.09,Грибы,Кладоспориум,1946,Спороношение менее интенсивное.
11.06.09,Грибы,Альтернария,3,Спороношение слабое.
10.06.09,Лиственные деревья,Береза,2,Единичные пыльцевые зерна.
10.06.09,Лиственные деревья,Дуб,1,Единичные пыльцевые зерна.
10.06.09,Хвойные деревья,Ель,12,Слабое пыление.
10.06.09,Хвойные деревья,Сосна,17,Слабое пыление.
10.06.09,Злаки,Злаки,2,Единичные пыльцевые зерна.
10.06.09,Сорняки,Щавель,1,Единичные пыльцевые зерна.
10.06.09,Сорняки,Крапива,1,Единичные пыльцевые зерна.
09.06.09,Лиственные деревья,Береза,1,Единичные пыльцевые зерна. Период пыления завершен.
09.06.09,Хвойные деревья,Ель,22,Основной период пыления. Снижение концентрации пыльцы.
09.06.09,Хвойные деревья,Сосна,34,Основной период пыления. Снижение концентрации пыльцы.
09.06.09,Злаки,Злаки,1,Единичные пыльцевые зерна.
09.06.09,Сорняки,Крапива,2,Единичные пыльцевые зерна.
09.06.09,Грибы,Кладоспориум,2829,Спороношение менее интенсивное.
09.06.09,Грибы,Альтернария,18,Спороношение на прежнем уровне.
08.06.09,Лиственные деревья,Береза,3,Единичные пыльцевые зерна.
08.06.09,Хвойные деревья,Ель,51,Снижение концентрации пыльцы.
08.06.09,Хвойные деревья,Сосна,79,Снижение конценртации пыльцы.
08.06.09,Злаки,Злаки,18,Продолжается слабое пыление.
08.06.09,Сорняки,Щавель,5,Единичные пыльцевые зерна.
08.06.09,Сорняки,Крапива,15,Слабое пыление крапивы.
08.06.09,Грибы,Кладоспориум,3964,Интенсивное спороношение.
08.06.09,Грибы,Альтернария,15,Спороношение умеренное.
07.06.09,Лиственные деревья,Береза,4,Единичные пыльцевые зерна продолжают циркулировать в воздухе.
07.06.09,Лиственные деревья,Дуб,1,Появляются первые пыльцеаые зерна дуба.
07.06.09,Хвойные деревья,Ель,106,Продолжается пыление ели.
07.06.09,Хвойные деревья,Сосна,122,Продолжается основной период пыления сосны. Концентрация пыльцы несколько снизилась.
07.06.09,Злаки,Злаки,21,Слабое пыление злаков.
07.06.09,Сорняки,Щавель,1,Единичные пыльцевые зерна щавеля.
07.06.09,Сорняки,Крапива,9,Единичные пыльцевые зерна крапивы.
07.06.09,Грибы,Кладоспориум,3249,Спороношение грибов на прежнем уровне.
07.06.09,Грибы,Альтернария,15,Спороношение на прежнем уровне.
06.06.09,Лиственные деревья,Береза,3,Единичные пыльцевые зерна продолжают циркулировать в воздухе.
06.06.09,Хвойные деревья,Ель,264,Основной период пыления ели.
06.06.09,Хвойные деревья,Сосна,411,Продолжается основной период пыления сосны. Концентрация пыльцы на прежнем уровне.
06.06.09,Злаки,Злаки,13,Пыление злаков слабое.
06.06.09,Сорняки,Крапива,2,Единичные пыльцевые зерна крапивы.
06.06.09,Грибы,Кладоспориум,3293,Спороношение на прежнем уровне.
06.06.09,Грибы,Альтернария,16,Спороношение менее интенсивно.
05.06.09,Лиственные деревья,Береза,22,Основной период пыления завершен
05.06.09,Хвойные деревья,Ель,322,Продолжается интенсивное пыление ели
05.06.09,Хвойные деревья,Сосна,524,Основной период пыления. Количество пыльцы снизилось в 3 раза по сравнению с предыдущим днем
05.06.09,Злаки,Злаки,44,"Начало пыления злаков, концентрация пыльцы постепенно нарастает"
05.06.09,Сорняки,Щавель,1,Появились первые пыльцевые зерна
05.06.09,Сорняки,Крапива,16,Продолжается слабое пыление
05.06.09,Грибы,Кладоспориум,3533,Интенсивное спороношение
05.06.09,Грибы,Альтернария,49,Спороношение значительно усилилось
04.06.09,Лиственные деревья,Береза,8,"Основной период пыления березы завершен, но единичные пыльцевые зерна еще долго будут циркулировать в воздухе."
04.06.09,Хвойные деревья,Ель,445,Резкое увеличение концентрации пыльцы в воздухе.
